,onstreaminject_HRS,BORE_WI_VOL,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P in percentage,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2014-04-25,17.61,2145,24.0,0.0,0.0,65.12,28.414,32.55258,65.12,70.39699999999999,36.426,948.0,139196.0,538.0
2014-04-26,24.0,2833,24.0,0.0,0.0,64.486,28.464000000000002,33.32736,64.486,70.192,35.818000000000005,944.0,139605.0,511.0
2014-04-27,24.0,2771,24.0,0.0,0.0,64.506,28.159000000000002,33.084270000000004,64.506,66.919,35.825,925.0,137135.0,494.0
2014-04-28,24.0,2859,24.0,0.0,0.0,63.878,28.101,32.3983,63.878,70.586,35.19,902.0,133130.0,479.0
2014-04-29,24.0,2754,24.0,0.0,0.0,63.913000000000004,28.14,32.43786,63.913000000000004,68.752,35.247,891.0,132640.0,479.0
2014-04-30,19.0,2156,24.0,0.0,0.0,63.443999999999996,28.059,32.431540000000005,63.443999999999996,70.976,34.872,887.0,131879.0,474.0
2014-05-01,14.44,2199,24.0,0.0,0.0,63.135,28.044,33.17402,63.135,70.301,34.575,944.0,138718.0,638.0
2014-05-02,24.0,3725,24.0,0.0,0.0,62.343,27.886,33.197390000000006,62.343,68.773,33.758,928.0,136483.0,475.0
2014-05-03,24.0,3386,24.0,0.0,0.0,61.272,27.971,33.201640000000005,61.272,70.817,32.626999999999995,925.0,137159.0,473.0
2014-05-04,24.0,3102,24.0,0.0,0.0,60.724,28.023000000000003,33.18728,60.724,70.277,32.109,899.0,132439.0,453.0
2014-05-05,13.44,1661,24.0,0.0,0.0,59.903,28.055999999999997,33.189040000000006,59.903,70.53699999999999,31.24,886.0,128827.0,518.0
2014-05-06,19.73,2758,24.0,0.0,0.0,58.828,27.983,33.22098,58.828,70.458,30.149,914.0,134765.0,532.0
2014-05-07,24.0,2546,24.0,0.0,0.0,58.1,27.984,33.22117,58.1,70.656,29.525,876.0,129278.0,449.0
2014-05-08,13.44,1379,24.0,0.0,0.0,57.183,28.12,33.23499,57.183,71.16199999999999,28.604,873.0,129445.0,764.0
2014-05-09,0.0,0,16.11,0.0,0.0,56.971000000000004,28.034000000000002,35.006879999999995,56.971000000000004,70.73899999999999,28.46,554.0,88291.0,480.0
2014-05-10,1.23,233,2.23,0.0,0.0,31.979,24.055999999999997,28.97157,31.979,72.91199999999999,3.1319999999999997,89.0,14766.0,36.0
2014-05-11,24.0,5365,24.0,0.0,0.0,44.552,27.508000000000003,59.62436999999999,44.552,73.399,16.018,1162.0,176360.0,747.0
2014-05-12,24.0,6192,24.0,0.0,0.0,54.678000000000004,27.354,33.3408,54.678000000000004,70.452,26.221,811.0,125387.0,451.0
2014-05-13,17.44,4219,17.11,0.0,0.0,56.168,27.3,24.17843,56.168,69.221,27.745,433.0,69589.0,240.0
2014-05-14,21.06,4957,11.98,0.0,0.0,55.87,26.63,26.435340000000004,55.87,70.528,27.256999999999998,381.0,62261.0,185.0
2014-05-15,24.0,7040,24.0,0.0,0.0,55.36600000000001,27.781999999999996,33.18196,55.36600000000001,70.898,26.730999999999998,812.0,124877.0,525.0
2014-05-16,24.0,6821,24.0,0.0,0.0,55.446000000000005,28.011999999999997,33.21672,55.446000000000005,68.77199999999999,26.674,709.0,108457.0,604.0
2014-05-17,24.0,6685,24.0,0.0,0.0,55.602,28.255,33.22418,55.602,69.977,26.833000000000002,697.0,106359.0,597.0
2014-05-18,24.0,6616,24.0,0.0,0.0,55.195,28.096999999999998,32.80304,55.195,69.663,26.730999999999998,710.0,108166.0,600.0
2014-05-19,24.0,6653,24.0,0.0,0.0,55.78,28.49,33.32447,55.78,70.493,27.144000000000002,706.0,107371.0,610.0
2014-05-20,24.0,6538,24.0,0.0,0.0,55.547,28.116,32.56462,55.547,68.37,27.214000000000002,704.0,106815.0,606.0
2014-05-21,24.0,6589,24.0,0.0,0.0,56.45,28.57,33.27409,56.45,69.074,27.811,702.0,106691.0,569.0
2014-05-22,24.0,6568,24.0,0.0,0.0,56.53,28.835,31.135540000000002,56.53,69.352,27.85,684.0,105013.0,574.0
2014-05-23,24.0,4116,24.0,0.0,0.0,57.018,28.96,33.294000000000004,57.018,67.774,28.348000000000003,716.0,107076.0,551.0
2014-05-24,24.0,4219,24.0,0.0,0.0,57.038000000000004,29.064,33.283840000000005,57.038000000000004,68.237,28.364,724.0,107744.0,562.0
2014-05-25,15.5,2722,24.0,0.0,0.0,57.036,29.204,33.254290000000005,57.036,70.32300000000001,28.090999999999998,707.0,105677.0,637.0
2014-05-26,24.0,4325,24.0,0.0,0.0,56.758,29.264,33.13726,56.758,72.202,28.061999999999998,690.0,102957.0,607.0
2014-05-27,24.0,4283,24.0,0.0,0.0,56.481,29.155,33.1873,56.481,71.119,27.785999999999998,717.0,107037.0,596.0
2014-05-28,24.0,4277,24.0,0.0,0.0,56.637,29.065,33.17726,56.637,68.52199999999999,27.934,716.0,107725.0,561.0
2014-05-29,24.0,4314,24.0,0.0,0.0,56.56399999999999,29.109,33.08713,56.56399999999999,70.547,27.651999999999997,699.0,103856.0,573.0
2014-05-30,24.0,4267,24.0,0.0,0.0,56.38,29.289,33.08282,56.38,72.194,27.638,706.0,103380.0,578.0
2014-05-31,20.49,3637,24.0,0.0,0.0,56.59,29.116999999999997,33.07758,56.59,70.29,27.869,705.0,103476.0,527.0
2014-06-01,24.0,4392,24.0,0.0,0.0,56.597,29.153000000000002,33.11314,56.597,68.961,27.912,709.0,105429.0,695.0
2014-06-02,24.0,4668,23.38,0.0,0.0,56.93600000000001,28.881999999999998,32.112120000000004,56.93600000000001,68.007,28.105,671.0,102426.0,659.0
2014-06-03,24.0,4672,24.0,0.0,0.0,55.285,29.125999999999998,33.77713,55.285,70.138,26.603,716.0,108723.0,697.0
2014-06-04,24.0,4668,24.0,0.0,0.0,54.706,29.302,33.861999999999995,54.706,73.065,26.109,714.0,108178.0,694.0
2014-06-05,24.0,4592,24.0,0.0,0.0,54.723,29.276999999999997,33.951029999999996,54.723,71.69,26.141,717.0,108140.0,689.0
2014-06-06,24.0,4637,24.0,0.0,0.0,53.758,29.127,32.04327,53.758,72.684,25.419,716.0,108077.0,669.0
2014-06-07,24.0,4637,24.0,0.0,0.0,54.273999999999994,29.206,34.18332,54.273999999999994,71.042,25.646,719.0,108784.0,696.0
2014-06-08,24.0,4817,24.0,0.0,0.0,54.122,29.115,34.25424,54.122,71.096,25.456999999999997,698.0,105054.0,696.0
2014-06-09,24.0,4821,24.0,0.0,0.0,54.106,28.866,34.36061,54.106,68.55,25.42,694.0,105168.0,698.0
2014-06-10,24.0,4806,24.0,0.0,0.0,53.827,29.011999999999997,33.65804,53.827,71.85600000000001,25.148000000000003,692.0,104778.0,697.0
2014-06-11,24.0,4813,24.0,0.0,0.0,53.483999999999995,28.842,34.587740000000004,53.483999999999995,71.553,24.808000000000003,707.0,106179.0,705.0
2014-06-12,24.0,4871,24.0,0.0,0.0,53.008,28.691,34.80917,53.008,71.98,24.331,706.0,104809.0,705.0
2014-06-13,24.0,4299,24.0,0.0,0.0,52.808,28.859,34.94795,52.808,72.518,24.146,707.0,104707.0,710.0
2014-06-14,24.0,3831,24.0,0.0,0.0,52.425,28.861,35.10895,52.425,72.958,23.77,708.0,104988.0,733.0
2014-06-15,24.0,4310,24.0,0.0,0.0,52.147,28.714000000000002,35.233509999999995,52.147,72.51,23.5,700.0,105134.0,712.0
2014-06-16,24.0,4329,24.0,0.0,0.0,51.696000000000005,28.87,35.46763,51.696000000000005,73.46600000000001,23.055999999999997,708.0,105584.0,716.0
2014-06-17,24.0,4413,24.0,0.0,0.0,51.508,28.703000000000003,35.574009999999994,51.508,72.68,22.845,704.0,103868.0,720.0
2014-06-18,24.0,4392,24.0,0.0,0.0,51.184,28.51,35.65656,51.184,71.846,22.524,712.0,104654.0,732.0
2014-06-19,24.0,4274,24.0,0.0,0.0,50.528999999999996,28.338,35.71326,50.528999999999996,71.837,21.861,721.0,105072.0,717.0
2014-06-20,24.0,4320,24.0,0.0,0.0,50.025,28.686999999999998,35.52315,50.025,74.432,21.274,723.0,105086.0,712.0
2014-06-21,24.0,4414,24.0,0.0,0.0,50.708,27.936,34.87172,50.708,73.134,22.004,714.0,104494.0,704.0
2014-06-22,24.0,4152,24.0,0.0,0.0,50.33,27.57,34.88242,50.33,72.77,21.621,733.0,106882.0,762.0
2014-06-23,24.0,4178,24.0,0.0,0.0,49.799,27.445,34.87572,49.799,73.471,21.1,741.0,107717.0,717.0
2014-06-24,24.0,4150,8.13,0.0,0.0,51.97,27.23,11.63463,51.97,69.485,23.121,91.0,13845.0,93.0
2014-06-25,24.0,4211,0.0,0.0,0.0,108.25399999999999,12.163,0.8372700000000001,108.25399999999999,9.408,79.618,0.0,0.0,0.0
2014-06-26,24.0,4184,0.0,0.0,0.0,110.39,10.402000000000001,0.8412200000000001,110.39,10.875,81.751,0.0,0.0,0.0
2014-06-27,24.0,4126,9.0,0.0,0.0,51.369,21.142,13.305639999999999,51.369,67.056,22.087,44.0,6696.0,46.0
2014-06-28,24.0,4403,24.0,0.0,0.0,51.778999999999996,25.191,35.3463,51.778999999999996,71.17699999999999,21.611,736.0,108156.0,733.0
2014-06-29,24.0,4414,24.0,0.0,0.0,51.56,26.96,35.00244,51.56,73.932,22.656,742.0,106793.0,712.0
2014-06-30,24.0,4431,24.0,0.0,0.0,51.111999999999995,26.854,34.93759,51.111999999999995,71.773,22.381,707.0,94616.0,708.0
2014-07-01,24.0,4177,24.0,0.0,0.0,50.216,27.254,33.42341,50.216,74.12100000000001,21.463,667.0,95840.0,664.0
2014-07-02,24.0,4349,24.0,0.0,0.0,49.88399999999999,27.16,34.18371,49.88399999999999,73.72,20.895,698.0,100737.0,712.0
2014-07-03,24.0,4362,24.0,0.0,0.0,49.367,27.195,35.00606,49.367,73.443,20.603,708.0,100675.0,706.0
2014-07-04,24.0,4172,24.0,0.0,0.0,48.943999999999996,27.086,35.06375,48.943999999999996,73.48,20.221,681.0,99766.0,699.0
2014-07-05,24.0,4065,24.0,0.0,0.0,48.526,27.184,35.21113,48.526,73.777,19.838,697.0,101558.0,702.0
2014-07-06,24.0,4101,24.0,0.0,0.0,48.297,27.561999999999998,35.247679999999995,48.297,74.288,19.548,692.0,99344.0,698.0
2014-07-07,24.0,4041,24.0,0.0,0.0,48.316,27.498,35.341440000000006,48.316,73.87100000000001,19.607,692.0,100578.0,698.0
2014-07-08,24.0,4090,24.0,0.0,0.0,48.238,27.309,35.31801,48.238,73.71600000000001,19.552,688.0,100295.0,692.0
2014-07-09,11.67,1999,24.0,0.0,0.0,48.187,27.316999999999997,35.34629,48.187,73.293,19.505,688.0,100036.0,702.0
2014-07-10,24.0,4290,24.0,0.0,0.0,48.135,27.183000000000003,35.143370000000004,48.135,73.779,19.465,681.0,98875.0,650.0
2014-07-11,24.0,4306,24.0,0.0,0.0,47.963,27.162,35.12442,47.963,73.395,19.299,683.0,99076.0,651.0
2014-07-12,24.0,4269,24.0,0.0,0.0,47.876000000000005,27.01,35.09952,47.876000000000005,71.286,19.205,681.0,98787.0,649.0
2014-07-13,24.0,3383,24.0,0.0,0.0,47.618,26.978,35.10816,47.618,71.708,18.939,674.0,98601.0,652.0
2014-07-14,24.0,4561,24.0,0.0,0.0,47.406000000000006,26.842,35.12518,47.406000000000006,72.03,18.726,677.0,98252.0,649.0
2014-07-15,24.0,5997,24.0,0.0,0.0,47.312,26.76,35.15483,47.312,70.63,18.615,678.0,99254.0,649.0
2014-07-16,24.0,8023,24.0,0.0,0.0,47.117,26.828000000000003,35.16748,47.117,72.658,18.438,677.0,101586.0,658.0
2014-07-17,24.0,7457,24.0,0.0,0.0,47.358999999999995,26.892,35.3171,47.358999999999995,71.648,18.666,682.0,102366.0,684.0
2014-07-18,24.0,7010,24.0,0.0,0.0,47.388000000000005,27.104,34.553909999999995,47.388000000000005,74.017,18.68,682.0,101142.0,694.0
2014-07-19,24.0,5541,24.0,0.0,0.0,47.646,27.105,35.30399,47.646,74.257,18.965999999999998,688.0,102174.0,710.0
2014-07-20,24.0,7045,24.0,0.0,0.0,47.894,27.295,34.60419,47.894,74.664,19.199,696.0,103553.0,717.0
2014-07-21,24.0,6970,24.0,0.0,0.0,48.218,27.182,34.58859,48.218,74.605,19.542,690.0,102675.0,730.0
2014-07-22,24.0,4429,24.0,0.0,0.0,48.772,27.24,34.54583,48.772,74.61,20.101,695.0,100432.0,737.0
2014-07-23,24.0,4395,24.0,0.0,0.0,48.956,27.313000000000002,35.28526,48.956,74.869,20.265,697.0,101189.0,737.0
2014-07-24,24.0,4352,24.0,0.0,0.0,48.986999999999995,27.136999999999997,35.28167,48.986999999999995,74.833,20.276,703.0,103412.0,700.0
2014-07-25,24.0,4461,24.0,0.0,0.0,48.913999999999994,27.046,35.27701,48.913999999999994,74.954,20.199,703.0,102824.0,716.0
2014-07-26,24.0,4464,24.0,0.0,0.0,48.786,26.916999999999998,35.255720000000004,48.786,74.815,19.839000000000002,591.0,85442.0,669.0
2014-07-27,24.0,4332,24.0,0.0,0.0,48.788000000000004,26.953000000000003,35.264140000000005,48.788000000000004,74.438,19.532,588.0,85114.0,667.0
2014-07-28,24.0,4288,24.0,0.0,0.0,48.513999999999996,26.81,35.25118,48.513999999999996,74.139,19.299,582.0,84283.0,675.0
2014-07-29,24.0,4319,24.0,0.0,0.0,48.195,26.78,35.29905,48.195,74.333,18.99,582.0,84159.0,664.0
2014-07-30,24.0,4357,24.0,0.0,0.0,48.332,26.768,35.30202,48.332,73.859,19.074,585.0,84352.0,667.0
2014-07-31,24.0,4302,24.0,0.0,0.0,48.655,26.683000000000003,35.09835,48.655,73.115,19.391,580.0,83411.0,657.0
2014-08-01,24.0,4317,24.0,0.0,0.0,48.45,26.758000000000003,35.10262,48.45,73.433,19.417,580.0,83228.0,822.0
2014-08-02,24.0,4345,24.0,0.0,0.0,48.053999999999995,26.684,35.13215,48.053999999999995,73.985,19.211,583.0,83631.0,812.0
2014-08-03,24.0,4350,24.0,0.0,0.0,47.851000000000006,26.592,35.141890000000004,47.851000000000006,74.168,19.13,583.0,83166.0,812.0
2014-08-04,24.0,4325,24.0,0.0,0.0,47.68,26.624000000000002,35.136070000000004,47.68,74.17,18.979,578.0,82379.0,809.0
2014-08-05,24.0,4364,24.0,0.0,0.0,47.731,26.538,35.11678,47.731,72.164,18.924,570.0,82202.0,806.0
2014-08-06,24.0,4342,24.0,0.0,0.0,47.61600000000001,26.46,35.12978,47.61600000000001,71.487,18.844,560.0,81393.0,812.0
2014-08-07,24.0,4281,24.0,0.0,0.0,47.418,26.46,35.125209999999996,47.418,71.931,18.719,559.0,81810.0,810.0
2014-08-08,24.0,4274,24.0,0.0,0.0,47.364,26.432,35.08145,47.364,71.663,18.651,548.0,80051.0,809.0
2014-08-09,24.0,4238,24.0,0.0,0.0,46.91,26.353,35.08396,46.91,73.404,18.187,549.0,79723.0,806.0
2014-08-10,24.0,4229,24.0,0.0,0.0,46.827,26.479,35.093959999999996,46.827,73.467,18.104,543.0,80974.0,806.0
2014-08-11,24.0,4290,24.0,0.0,0.0,46.731,26.391,35.12829,46.731,72.578,18.037,545.0,79298.0,808.0
2014-08-12,24.0,4282,24.0,0.0,0.0,46.556000000000004,26.489,35.21607,46.556000000000004,73.456,17.86,546.0,79706.0,809.0
2014-08-13,24.0,4192,24.0,0.0,0.0,46.636,26.31,35.24302,46.636,71.059,17.956,547.0,79687.0,806.0
2014-08-14,24.0,4168,24.0,0.0,0.0,46.646,26.276999999999997,35.26651,46.646,70.52199999999999,17.942,546.0,79501.0,805.0
2014-08-15,24.0,4144,24.0,0.0,0.0,46.388000000000005,26.188000000000002,35.18825,46.388000000000005,73.471,17.747,540.0,78494.0,798.0
2014-08-16,24.0,4173,24.0,0.0,0.0,46.183,26.24,35.185159999999996,46.183,73.803,17.615,556.0,80563.0,788.0
2014-08-17,24.0,4139,24.0,0.0,0.0,46.168,26.301,35.17794,46.168,73.289,17.592,555.0,80361.0,785.0
2014-08-18,24.0,4131,24.0,0.0,0.0,45.985,26.226999999999997,35.18448,45.985,73.194,17.392,559.0,80610.0,784.0
2014-08-19,24.0,4067,24.0,0.0,0.0,45.912,26.21,35.18698,45.912,73.47,17.317999999999998,557.0,80684.0,783.0
2014-08-20,24.0,4015,24.0,0.0,0.0,45.935,26.188000000000002,35.19035,45.935,72.904,17.355999999999998,554.0,80672.0,782.0
2014-08-21,24.0,3974,24.0,0.0,0.0,45.787,26.276,35.26308,45.787,72.913,17.173,558.0,80647.0,781.0
2014-08-22,24.0,3953,24.0,0.0,0.0,45.528,26.377,35.283879999999996,45.528,74.383,16.930999999999997,557.0,80458.0,780.0
2014-08-23,24.0,4006,24.0,0.0,0.0,45.765,26.245,35.278890000000004,45.765,72.617,17.183,550.0,80351.0,790.0
2014-08-24,24.0,4087,24.0,0.0,0.0,45.56,26.165,35.249359999999996,45.56,73.226,16.938,542.0,79174.0,865.0
2014-08-25,24.0,3991,24.0,0.0,0.0,45.395,26.194000000000003,35.25155,45.395,73.982,16.687,514.0,77930.0,786.0
2014-08-26,24.0,4064,24.0,0.0,0.0,45.667,26.089000000000002,35.274429999999995,45.667,73.082,16.65,550.0,80793.0,886.0
2014-08-27,24.0,4062,24.0,0.0,0.0,45.486000000000004,26.122,35.285940000000004,45.486000000000004,74.238,16.755,519.0,76360.0,826.0
2014-08-28,24.0,4100,24.0,0.0,0.0,45.448,26.115,35.29511,45.448,74.418,16.755,536.0,78730.0,816.0
2014-08-29,24.0,4055,24.0,0.0,0.0,45.571999999999996,26.099,34.52245,45.571999999999996,73.52199999999999,16.665,526.0,77088.0,817.0
2014-08-30,24.0,4055,24.0,0.0,0.0,45.428000000000004,26.043000000000003,34.526790000000005,45.428000000000004,73.457,16.505,537.0,79098.0,906.0
2014-08-31,24.0,4076,24.0,0.0,0.0,45.808,26.022,35.19461,45.808,72.315,16.861,541.0,79515.0,850.0
2014-09-01,24.0,4091,24.0,0.0,0.0,45.628,26.059,35.10432,45.628,74.086,16.697,535.0,78982.0,880.0
2014-09-02,24.0,4128,24.0,0.0,0.0,45.606,26.026999999999997,34.358740000000004,45.606,73.579,16.688,535.0,79220.0,803.0
2014-09-03,24.0,4171,24.0,0.0,0.0,42.623000000000005,26.015,37.9788,42.623000000000005,73.283,13.637,569.0,84724.0,918.0
2014-09-04,24.0,4086,24.0,0.0,0.0,38.756,26.348000000000003,41.18351,38.756,73.781,9.745,603.0,90049.0,974.0
2014-09-05,24.0,3961,24.0,0.0,0.0,38.177,26.523000000000003,41.174279999999996,38.177,76.484,9.189,598.0,88852.0,959.0
2014-09-06,24.0,4063,24.0,0.0,0.0,37.358000000000004,26.726,42.165420000000005,37.358000000000004,76.672,8.357999999999999,608.0,89888.0,944.0
2014-09-07,24.0,4619,24.0,0.0,0.0,35.718,26.684,44.205729999999996,35.718,76.009,6.733,630.0,91737.0,941.0
2014-09-08,24.0,4670,24.0,0.0,0.0,35.792,26.566,44.17502,35.792,73.878,6.808,628.0,91422.0,940.0
2014-09-09,21.45,3651,13.32,0.0,0.0,41.381,23.862,23.98259,41.381,71.32,12.325999999999999,234.0,35079.0,416.0
2014-09-10,24.0,4493,24.0,0.0,0.0,37.201,26.397,42.24622,37.201,77.14399999999999,8.491,609.0,88619.0,924.0
2014-09-11,24.0,4550,24.0,0.0,0.0,34.345,26.828000000000003,46.12904,34.345,78.267,5.622999999999999,647.0,94045.0,961.0
2014-09-12,24.0,4522,24.0,0.0,0.0,31.256,26.958000000000002,67.51571,31.256,78.733,2.435,693.0,100556.0,1103.0
2014-09-13,24.0,4546,24.0,0.0,0.0,29.8,27.113000000000003,100.0,29.8,78.774,0.992,700.0,101931.0,1224.0
2014-09-14,24.0,4630,24.0,0.0,0.0,29.682,27.087,100.0,29.682,78.42399999999999,0.958,702.0,102427.0,1128.0
2014-09-15,24.0,3656,24.0,0.0,0.0,29.428,21.259,100.0,29.428,79.613,0.6809999999999999,693.0,99960.0,1119.0
2014-09-16,24.0,4447,24.0,0.0,0.0,29.46,20.546999999999997,100.0,29.46,79.375,0.727,680.0,99038.0,1176.0
2014-09-17,24.0,4522,24.0,0.0,0.0,29.504,20.59,100.0,29.504,79.196,0.767,683.0,98931.0,1146.0
2014-09-18,24.0,4484,24.0,0.0,0.0,29.565,20.680999999999997,100.0,29.565,79.27199999999999,0.8440000000000001,676.0,97908.0,1163.0
2014-09-19,24.0,4479,24.0,0.0,0.0,29.607,20.467,100.0,29.607,78.434,0.871,673.0,98356.0,1169.0
2014-09-20,24.0,5115,24.0,0.0,0.0,29.833000000000002,20.274,100.0,29.833000000000002,78.72399999999999,0.7509999999999999,672.0,97777.0,1147.0
2014-09-21,24.0,7085,24.0,0.0,0.0,29.982,20.296,100.0,29.982,78.987,0.782,662.0,98204.0,1117.0
2014-09-22,24.0,7227,24.0,0.0,0.0,29.531999999999996,20.476,100.0,29.531999999999996,79.433,0.789,680.0,100660.0,1152.0
2014-09-23,24.0,7053,24.0,0.0,0.0,29.756999999999998,20.365,100.0,29.756999999999998,78.51,1.034,675.0,100487.0,1177.0
2014-09-24,24.0,7156,24.0,0.0,0.0,29.609,20.37,100.0,29.609,79.183,0.857,689.0,101888.0,1193.0
2014-09-25,24.0,7217,24.0,0.0,0.0,29.603,20.343,100.0,29.603,79.351,0.848,681.0,100673.0,1208.0
2014-09-26,24.0,7138,24.0,0.0,0.0,29.615,20.477999999999998,100.0,29.615,79.797,0.845,683.0,100515.0,1221.0
2014-09-27,24.0,7219,24.0,0.0,0.0,29.599,20.763,100.0,29.599,80.332,0.821,681.0,100248.0,1247.0
2014-09-28,24.0,7336,24.0,0.0,0.0,29.87,20.585,100.0,29.87,79.44800000000001,1.107,666.0,97529.0,1242.0
2014-09-29,24.0,6766,24.0,0.0,0.0,29.844,20.784000000000002,100.0,29.844,80.324,0.902,675.0,98647.0,1260.0
2014-09-30,24.0,6143,24.0,0.0,0.0,29.881,20.778000000000002,100.0,29.881,79.928,1.1179999999999999,714.0,104432.0,1292.0
2014-10-01,24.0,6136,24.0,0.0,0.0,30.035,20.868000000000002,100.0,30.035,80.34100000000001,0.996,713.0,102472.0,1239.0
2014-10-02,24.0,6140,24.0,0.0,0.0,29.862,20.818,100.0,29.862,80.197,1.0859999999999999,720.0,102653.0,1203.0
2014-10-03,24.0,6160,24.0,0.0,0.0,30.085,20.675,100.0,30.085,79.462,1.179,665.0,98433.0,1281.0
2014-10-04,24.0,6194,24.0,0.0,0.0,30.000999999999998,20.619,100.0,30.000999999999998,79.21,1.1179999999999999,726.0,107231.0,1263.0
2014-10-05,19.68,4610,24.0,0.0,0.0,29.730999999999998,20.665,100.0,29.730999999999998,80.141,0.922,723.0,106546.0,1263.0
2014-10-06,24.0,5828,24.0,0.0,0.0,29.807,20.63,100.0,29.807,79.40899999999999,1.044,712.0,104632.0,1245.0
2014-10-07,24.0,5793,24.0,0.0,0.0,29.81,20.65,100.0,29.81,79.40100000000001,1.062,708.0,104184.0,1207.0
2014-10-08,24.0,5772,24.0,0.0,0.0,29.537,20.557,100.0,29.537,80.154,0.767,701.0,103160.0,1208.0
2014-10-09,24.0,5783,24.0,0.0,0.0,29.77,20.509,100.0,29.77,79.217,1.0190000000000001,698.0,102198.0,1239.0
2014-10-10,24.0,5942,24.0,0.0,0.0,29.576999999999998,20.331,100.0,29.576999999999998,79.446,0.804,689.0,101532.0,1155.0
2014-10-11,24.0,5858,24.0,0.0,0.0,29.584,20.209,100.0,29.584,78.99600000000001,0.8320000000000001,684.0,100427.0,1113.0
2014-10-12,24.0,5904,24.0,0.0,0.0,29.509,20.498,97.91667,29.509,79.601,0.7709999999999999,679.0,99516.0,1131.0
2014-10-13,24.0,5853,24.0,0.0,0.0,29.726999999999997,20.42,97.91667,29.726999999999997,78.943,1.003,667.0,98987.0,1116.0
2014-10-14,24.0,5834,24.0,0.0,0.0,29.654,20.427,100.0,29.654,79.11399999999999,0.9109999999999999,663.0,97553.0,1096.0
2014-10-15,24.0,5902,24.0,0.0,0.0,29.467,20.656999999999996,100.0,29.467,79.914,0.6709999999999999,610.0,89963.0,1134.0
2014-10-16,24.0,5392,24.0,0.0,0.0,29.461,20.516,100.0,29.461,79.975,0.61,600.0,88518.0,1122.0
2014-10-17,24.0,4481,24.0,0.0,0.0,29.363000000000003,20.473,100.0,29.363000000000003,79.82,0.621,592.0,87521.0,1100.0
2014-10-18,24.0,4461,24.0,0.0,0.0,29.333000000000002,20.587,100.0,29.333000000000002,79.892,0.598,585.0,86449.0,1096.0
2014-10-19,24.0,4441,24.0,0.0,0.0,29.551,20.323,100.0,29.551,77.892,0.836,581.0,85846.0,1095.0
2014-10-20,24.0,4511,24.0,0.0,0.0,29.689,20.184,100.0,29.689,75.866,0.948,580.0,86691.0,1169.0
2014-10-21,24.0,4673,24.0,0.0,0.0,29.449,20.389,100.0,29.449,78.348,0.711,571.0,85751.0,1182.0
2014-10-22,24.0,4637,24.0,0.0,0.0,29.285999999999998,20.477999999999998,100.0,29.285999999999998,80.57,0.5710000000000001,567.0,84824.0,1173.0
2014-10-23,24.0,4706,24.0,0.0,0.0,29.566999999999997,20.234,100.0,29.566999999999997,77.718,0.83,572.0,85842.0,1180.0
2014-10-24,24.0,4411,24.0,0.0,0.0,29.323,20.36,100.0,29.323,79.988,0.5770000000000001,577.0,87765.0,1181.0
2014-10-25,24.0,4392,24.0,0.0,0.0,29.605999999999998,20.22,100.0,29.605999999999998,78.28,0.868,577.0,87239.0,1179.0
2014-10-26,24.0,4346,24.0,0.0,0.0,29.403000000000002,20.188,100.0,29.403000000000002,79.042,0.662,572.0,86075.0,1185.0
2014-10-27,24.0,4377,24.0,0.0,0.0,29.285999999999998,20.215999999999998,100.0,29.285999999999998,79.857,0.551,566.0,85223.0,1180.0
2014-10-28,24.0,4397,24.0,0.0,0.0,29.299,20.172,100.0,29.299,79.58,0.561,559.0,83898.0,1176.0
2014-10-29,24.0,4417,24.0,0.0,0.0,29.256,20.279,100.0,29.256,79.726,0.516,554.0,83234.0,1177.0
2014-10-30,24.0,4459,24.0,0.0,0.0,29.201,20.083,100.0,29.201,80.9,0.47100000000000003,545.0,82309.0,1164.0
2014-10-31,24.0,4324,24.0,0.0,0.0,29.225,19.836,100.0,29.225,80.868,0.511,555.0,83698.0,1324.0
2014-11-01,24.0,4232,24.0,0.0,0.0,29.303,19.73,100.0,29.303,80.652,0.5920000000000001,545.0,81657.0,1173.0
2014-11-02,24.0,4221,24.0,0.0,0.0,29.319000000000003,19.823,100.0,29.319000000000003,81.01100000000001,0.605,534.0,79921.0,1173.0
2014-11-03,24.0,4239,24.0,0.0,0.0,29.513,19.736,100.0,29.513,79.956,0.813,531.0,79409.0,1171.0
2014-11-04,24.0,4257,24.0,0.0,0.0,29.284000000000002,19.81,100.0,29.284000000000002,80.613,0.574,531.0,79058.0,1174.0
2014-11-05,24.0,4289,24.0,0.0,0.0,29.484,19.6,100.0,29.484,79.28399999999999,0.799,526.0,78960.0,1172.0
2014-11-06,24.0,4274,24.0,0.0,0.0,29.415,19.59,100.0,29.415,80.428,0.764,528.0,79499.0,1173.0
2014-11-07,24.0,4241,24.0,0.0,0.0,29.546999999999997,19.583,100.0,29.546999999999997,80.316,0.8320000000000001,530.0,77925.0,1169.0
2014-11-08,24.0,4157,24.0,0.0,0.0,29.362,19.608,100.0,29.362,80.768,0.672,521.0,77516.0,1175.0
2014-11-09,24.0,4158,24.0,0.0,0.0,29.12,19.745,100.0,29.12,81.693,0.405,516.0,78720.0,1174.0
